source,target,edge_type,gang_id,active_from,active_to,fragment_event_date
OFF00637,VIC01588,offender_victim,,2024-07-18,2024-07-18,
OFF00305,VIC01631,offender_victim,,2024-07-18,2024-07-18,
OFF00163,VIC02211,offender_victim,,2024-07-18,2024-07-18,
OFF00171,VIC00902,offender_victim,,2024-07-18,2024-07-18,
OFF00488,VIC01503,offender_victim,,2024-07-18,2024-07-18,
OFF00317,VIC01770,offender_victim,,2024-07-18,2024-07-18,
OFF00510,VIC01193,offender_victim,,2024-07-18,2024-07-18,
OFF00182,VIC00142,offender_victim,,2024-07-18,2024-07-18,
OFF00374,VIC00958,offender_victim,,2024-07-18,2024-07-18,
OFF00120,VIC01997,offender_victim,,2024-07-18,2024-07-18,
OFF00292,VIC01257,offender_victim,,2024-07-18,2024-07-18,
OFF00623,VIC02175,offender_victim,,2024-07-18,2024-07-18,
OFF00036,VIC00882,offender_victim,,2024-07-18,2024-07-18,
OFF00365,VIC00669,offender_victim,,2024-07-18,2024-07-18,
OFF00185,VIC01269,offender_victim,,2024-07-18,2024-07-18,
OFF00127,VIC00934,offender_victim,,2024-07-18,2024-07-18,
OFF00122,VIC01064,offender_victim,,2024-07-18,2024-07-18,
OFF00579,VIC00921,offender_victim,,2024-07-18,2024-07-18,
OFF00336,VIC01887,offender_victim,,2024-07-18,2024-07-18,
OFF00504,VIC01493,offender_victim,,2024-07-18,2024-07-18,
OFF00221,VIC00934,offender_victim,,2024-07-18,2024-07-18,
OFF00455,VIC00799,offender_victim,,2024-07-18,2024-07-18,
OFF00340,VIC01840,offender_victim,,2024-07-18,2024-07-18,
OFF00381,VIC02044,offender_victim,,2024-07-18,2024-07-18,
OFF00181,VIC00182,offender_victim,,2024-07-18,2024-07-18,
OFF00593,VIC01580,offender_victim,,2024-07-18,2024-07-18,
OFF00090,VIC01068,offender_victim,,2024-07-18,2024-07-18,
OFF00248,VIC01338,offender_victim,,2024-07-19,2024-07-19,
OFF00539,VIC01114,offender_victim,,2024-07-19,2024-07-19,
OFF00067,VIC01243,offender_victim,,2024-07-19,2024-07-19,
OFF00043,VIC00305,offender_victim,,2024-07-19,2024-07-19,
OFF00175,VIC01527,offender_victim,,2024-07-19,2024-07-19,
OFF00068,VIC00410,offender_victim,,2024-07-19,2024-07-19,
OFF00306,VIC01075,offender_victim,,2024-07-19,2024-07-19,
OFF00355,VIC02139,offender_victim,,2024-07-19,2024-07-19,
OFF00079,VIC01739,offender_victim,,2024-07-19,2024-07-19,
OFF00449,VIC00991,offender_victim,,2024-07-19,2024-07-19,
OFF00303,VIC01331,offender_victim,,2024-07-19,2024-07-19,
OFF00607,VIC00359,offender_victim,,2024-07-19,2024-07-19,
OFF00594,VIC01878,offender_victim,,2024-07-19,2024-07-19,
OFF00481,VIC01639,offender_victim,,2024-07-19,2024-07-19,
OFF00309,VIC00693,offender_victim,,2024-07-19,2024-07-19,
OFF00229,VIC01681,offender_victim,,2024-07-19,2024-07-19,
OFF00038,VIC00831,offender_victim,,2024-07-19,2024-07-19,
OFF00424,VIC01229,offender_victim,,2024-07-19,2024-07-19,
OFF00320,VIC01879,offender_victim,,2024-07-19,2024-07-19,
OFF00273,VIC00673,offender_victim,,2024-07-19,2024-07-19,
OFF00293,VIC01424,offender_victim,,2024-07-19,2024-07-19,
OFF00131,VIC01674,offender_victim,,2024-07-19,2024-07-19,
OFF00267,VIC00605,offender_victim,,2024-07-19,2024-07-19,
OFF00390,VIC01512,offender_victim,,2024-07-19,2024-07-19,
OFF00469,VIC00460,offender_victim,,2024-07-19,2024-07-19,
OFF00242,VIC01392,offender_victim,,2024-07-20,2024-07-20,
OFF00584,VIC00327,offender_victim,,2024-07-20,2024-07-20,
OFF00599,VIC01044,offender_victim,,2024-07-20,2024-07-20,
OFF00088,VIC00423,offender_victim,,2024-07-20,2024-07-20,
OFF00318,VIC01367,offender_victim,,2024-07-20,2024-07-20,
OFF00076,VIC00554,offender_victim,,2024-07-20,2024-07-20,
OFF00527,VIC02156,offender_victim,,2024-07-26,2024-07-26,
OFF00334,VIC00764,offender_victim,,2024-07-20,2024-07-20,
OFF00504,VIC01699,offender_victim,,2024-07-20,2024-07-20,
OFF00616,VIC01742,offender_victim,,2024-07-20,2024-07-20,
OFF00092,VIC00489,offender_victim,,2024-07-20,2024-07-20,
OFF00325,VIC00110,offender_victim,,2024-07-20,2024-07-20,
OFF00064,VIC02162,offender_victim,,2024-07-20,2024-07-20,
OFF00524,VIC02061,offender_victim,,2024-07-20,2024-07-20,
OFF00555,VIC01495,offender_victim,,2024-07-20,2024-07-20,
OFF00173,VIC00141,offender_victim,,2024-07-20,2024-07-20,
OFF00234,VIC02095,offender_victim,,2024-07-20,2024-07-20,
OFF00628,VIC01356,offender_victim,,2024-07-20,2024-07-20,
OFF00300,VIC00853,offender_victim,,2024-07-20,2024-07-20,
OFF00592,VIC00383,offender_victim,,2024-07-20,2024-07-20,
OFF00200,VIC00954,offender_victim,,2024-07-20,2024-07-20,
OFF00344,VIC00493,offender_victim,,2024-07-20,2024-07-20,
OFF00307,VIC00456,offender_victim,,2024-07-20,2024-07-20,
OFF00124,VIC00117,offender_victim,,2024-07-20,2024-07-20,
OFF00111,VIC01482,offender_victim,,2024-07-20,2024-07-20,
OFF00228,VIC01162,offender_victim,,2024-07-20,2024-07-20,
OFF00181,VIC00195,offender_victim,,2024-07-20,2024-07-20,
OFF00097,VIC01944,offender_victim,,2024-07-20,2024-07-20,
OFF00402,VIC02095,offender_victim,,2024-07-20,2024-07-20,
OFF00529,VIC01141,offender_victim,,2024-07-20,2024-07-20,
OFF00319,VIC00019,offender_victim,,2024-07-20,2024-07-20,
OFF00358,VIC01212,offender_victim,,2024-07-21,2024-07-21,
OFF00378,VIC00351,offender_victim,,2024-07-21,2024-07-21,
OFF00394,VIC00058,offender_victim,,2024-07-21,2024-07-21,
OFF00414,VIC01510,offender_victim,,2024-07-21,2024-07-21,
OFF00050,VIC01880,offender_victim,,2024-07-21,2024-07-21,
OFF00109,VIC01078,offender_victim,,2024-07-21,2024-07-21,
OFF00598,VIC01137,offender_victim,,2024-07-21,2024-07-21,
OFF00166,VIC00566,offender_victim,,2024-07-21,2024-07-21,
OFF00140,VIC00183,offender_victim,,2024-07-21,2024-07-21,
OFF00487,VIC00578,offender_victim,,2024-07-21,2024-07-21,
OFF00262,VIC02122,offender_victim,,2024-07-21,2024-07-21,
OFF00273,VIC01855,offender_victim,,2024-07-21,2024-07-21,
OFF00242,VIC01938,offender_victim,,2024-07-21,2024-07-21,
OFF00043,VIC00121,offender_victim,,2024-07-21,2024-07-21,
OFF00229,VIC00490,offender_victim,,2024-07-21,2024-07-21,
OFF00633,VIC01314,offender_victim,,2024-07-21,2024-07-21,
OFF00261,VIC01094,offender_victim,,2024-07-21,2024-07-21,
OFF00342,VIC01893,offender_victim,,2024-07-21,2024-07-21,
OFF00065,VIC01001,offender_victim,,2024-07-22,2024-07-22,
OFF00595,VIC01002,offender_victim,,2024-07-21,2024-07-21,
OFF00596,VIC01833,offender_victim,,2024-07-21,2024-07-21,
OFF00217,VIC01199,offender_victim,,2024-07-21,2024-07-21,
OFF00121,VIC00182,offender_victim,,2024-07-21,2024-07-21,
OFF00449,VIC02093,offender_victim,,2024-07-21,2024-07-21,
OFF00334,VIC02038,offender_victim,,2024-07-21,2024-07-21,
OFF00606,VIC01131,offender_victim,,2024-07-21,2024-07-21,
OFF00357,VIC01140,offender_victim,,2024-07-21,2024-07-21,
OFF00370,VIC00400,offender_victim,,2024-07-21,2024-07-21,
OFF00616,VIC00440,offender_victim,,2024-07-21,2024-07-21,
OFF00240,VIC00570,offender_victim,,2024-07-21,2024-07-21,
OFF00521,VIC02080,offender_victim,,2024-07-21,2024-07-21,
OFF00325,VIC02033,offender_victim,,2024-07-21,2024-07-21,
OFF00157,VIC01303,offender_victim,,2024-07-21,2024-07-21,
OFF00370,VIC01896,offender_victim,,2024-07-22,2024-07-22,
OFF00270,VIC00120,offender_victim,,2024-07-22,2024-07-22,
OFF00628,VIC01886,offender_victim,,2024-07-22,2024-07-22,
OFF00569,VIC00865,offender_victim,,2024-07-22,2024-07-22,
OFF00582,VIC00154,offender_victim,,2024-07-22,2024-07-22,
OFF00008,VIC01382,offender_victim,,2024-07-22,2024-07-22,
OFF00615,VIC00294,offender_victim,,2024-07-22,2024-07-22,
OFF00224,VIC00030,offender_victim,,2024-07-22,2024-07-22,
OFF00321,VIC00304,offender_victim,,2024-07-22,2024-07-22,
OFF00354,VIC00223,offender_victim,,2024-07-22,2024-07-22,
OFF00539,VIC01482,offender_victim,,2024-07-22,2024-07-22,
OFF00167,VIC00432,offender_victim,,2024-07-22,2024-07-22,
OFF00569,VIC00985,offender_victim,,2024-07-22,2024-07-22,
OFF00625,VIC01306,offender_victim,,2024-07-22,2024-07-22,
OFF00293,VIC01472,offender_victim,,2024-07-22,2024-07-22,
OFF00321,VIC01218,offender_victim,,2024-07-22,2024-07-22,
OFF00487,VIC01021,offender_victim,,2024-07-27,2024-07-27,
OFF00467,VIC00117,offender_victim,,2024-07-31,2024-07-31,
OFF00515,VIC01609,offender_victim,,2024-07-22,2024-07-22,
OFF00561,VIC01615,offender_victim,,2024-07-22,2024-07-22,
OFF00329,VIC01559,offender_victim,,2024-07-22,2024-07-22,
OFF00530,VIC01575,offender_victim,,2024-07-25,2024-07-25,
OFF00297,VIC01714,offender_victim,,2024-07-22,2024-07-22,
OFF00615,VIC00927,offender_victim,,2024-07-22,2024-07-22,
OFF00458,VIC01490,offender_victim,,2024-07-22,2024-07-22,
OFF00530,VIC00022,offender_victim,,2024-07-23,2024-07-23,
OFF00598,VIC00597,offender_victim,,2024-07-23,2024-07-23,
OFF00104,VIC01669,offender_victim,,2024-07-23,2024-07-23,
OFF00587,VIC02209,offender_victim,,2024-07-23,2024-07-23,
OFF00155,VIC02206,offender_victim,,2024-07-23,2024-07-23,
OFF00272,VIC00663,offender_victim,,2024-07-23,2024-07-23,
OFF00064,VIC01780,offender_victim,,2024-07-23,2024-07-23,
OFF00301,VIC02092,offender_victim,,2024-07-23,2024-07-23,
OFF00299,VIC01995,offender_victim,,2024-07-23,2024-07-23,
OFF00106,VIC00506,offender_victim,,2024-07-23,2024-07-23,
OFF00262,VIC00844,offender_victim,,2024-07-23,2024-07-23,
OFF00390,VIC00632,offender_victim,,2024-07-23,2024-07-23,
OFF00624,VIC01111,offender_victim,,2024-07-23,2024-07-23,
OFF00051,VIC02040,offender_victim,,2024-07-23,2024-07-23,
OFF00111,VIC01521,offender_victim,,2024-07-23,2024-07-23,
OFF00519,VIC01364,offender_victim,,2024-07-23,2024-07-23,
OFF00404,VIC00472,offender_victim,,2024-07-23,2024-07-23,
OFF00459,VIC01277,offender_victim,,2024-07-23,2024-07-23,
OFF00334,VIC00546,offender_victim,,2024-07-23,2024-07-23,
OFF00376,VIC02217,offender_victim,,2024-07-23,2024-07-23,
OFF00616,VIC01067,offender_victim,,2024-07-23,2024-07-23,
OFF00630,VIC00316,offender_victim,,2024-07-24,2024-07-24,
OFF00510,VIC00487,offender_victim,,2024-07-24,2024-07-24,
OFF00630,VIC00934,offender_victim,,2024-07-24,2024-07-24,
OFF00210,VIC00020,offender_victim,,2024-07-24,2024-07-24,
OFF00461,VIC00710,offender_victim,,2024-07-24,2024-07-24,
OFF00368,VIC00584,offender_victim,,2024-07-24,2024-07-24,
OFF00496,VIC00569,offender_victim,,2024-07-24,2024-07-24,
OFF00066,VIC01219,offender_victim,,2024-07-24,2024-07-24,
OFF00031,VIC00732,offender_victim,,2024-07-24,2024-07-24,
OFF00057,VIC00374,offender_victim,,2024-07-24,2024-07-24,
OFF00042,VIC01468,offender_victim,,2024-07-24,2024-07-24,
OFF00387,VIC01859,offender_victim,,2024-07-24,2024-07-24,
OFF00433,VIC01211,offender_victim,,2024-07-25,2024-07-25,
OFF00007,VIC01020,offender_victim,,2024-07-24,2024-07-24,
OFF00368,VIC00088,offender_victim,,2024-07-24,2024-07-24,
OFF00231,VIC01420,offender_victim,,2024-07-24,2024-07-24,
OFF00213,VIC01378,offender_victim,,2024-07-24,2024-07-24,
OFF00165,VIC01888,offender_victim,,2024-07-24,2024-07-24,
OFF00297,VIC00051,offender_victim,,2024-07-24,2024-07-24,
OFF00111,VIC00857,offender_victim,,2024-07-24,2024-07-24,
OFF00264,VIC00391,offender_victim,,2024-07-24,2024-07-24,
OFF00529,VIC00601,offender_victim,,2024-07-24,2024-07-24,
OFF00245,VIC00161,offender_victim,,2024-07-24,2024-07-24,
OFF00561,VIC00653,offender_victim,,2024-07-24,2024-07-24,
OFF00263,VIC01149,offender_victim,,2024-07-24,2024-07-24,
OFF00017,VIC00681,offender_victim,,2024-07-24,2024-07-24,
OFF00282,VIC00207,offender_victim,,2024-07-25,2024-07-25,
OFF00409,VIC00399,offender_victim,,2024-07-25,2024-07-25,
OFF00190,VIC01733,offender_victim,,2024-07-25,2024-07-25,
OFF00549,VIC01414,offender_victim,,2024-07-25,2024-07-25,
OFF00228,VIC01684,offender_victim,,2024-07-25,2024-07-25,
OFF00052,VIC01529,offender_victim,,2024-08-04,2024-08-04,
OFF00569,VIC01194,offender_victim,,2024-07-25,2024-07-25,
OFF00001,VIC01170,offender_victim,,2024-07-25,2024-07-25,
OFF00461,VIC01454,offender_victim,,2024-07-25,2024-07-25,
OFF00458,VIC01763,offender_victim,,2024-07-25,2024-07-25,
OFF00557,VIC01336,offender_victim,,2024-07-25,2024-07-25,
OFF00319,VIC00528,offender_victim,,2024-07-25,2024-07-25,
OFF00391,VIC00437,offender_victim,,2024-07-25,2024-07-25,
OFF00641,VIC02160,offender_victim,,2024-07-25,2024-07-25,
OFF00337,VIC00744,offender_victim,,2024-07-25,2024-07-25,
OFF00115,VIC00943,offender_victim,,2024-07-25,2024-07-25,
OFF00502,VIC00533,offender_victim,,2024-07-25,2024-07-25,
OFF00368,VIC00396,offender_victim,,2024-07-25,2024-07-25,
OFF00584,VIC00104,offender_victim,,2024-07-25,2024-07-25,
OFF00299,VIC02164,offender_victim,,2024-07-25,2024-07-25,
OFF00013,VIC00243,offender_victim,,2024-07-25,2024-07-25,
OFF00288,VIC00432,offender_victim,,2024-07-25,2024-07-25,
OFF00473,VIC02384,offender_victim,,2024-07-25,2024-07-25,
OFF00064,VIC01571,offender_victim,,2024-07-25,2024-07-25,
OFF00036,VIC00337,offender_victim,,2024-07-25,2024-07-25,
OFF00205,VIC00806,offender_victim,,2024-07-25,2024-07-25,
OFF00535,VIC01665,offender_victim,,2024-07-25,2024-07-25,
OFF00322,VIC02119,offender_victim,,2024-07-25,2024-07-25,
OFF00532,VIC00332,offender_victim,,2024-07-25,2024-07-25,
OFF00392,VIC01997,offender_victim,,2024-07-28,2024-07-28,
OFF00023,VIC00371,offender_victim,,2024-07-26,2024-07-26,
OFF00548,VIC01681,offender_victim,,2024-07-26,2024-07-26,
OFF00070,VIC00986,offender_victim,,2024-07-26,2024-07-26,
OFF00224,VIC02189,offender_victim,,2024-07-26,2024-07-26,
OFF00440,VIC00226,offender_victim,,2024-07-26,2024-07-26,
OFF00161,VIC01889,offender_victim,,2024-07-26,2024-07-26,
OFF00454,VIC01165,offender_victim,,2024-07-26,2024-07-26,
OFF00336,VIC00698,offender_victim,,2024-07-26,2024-07-26,
OFF00185,VIC00824,offender_victim,,2024-07-26,2024-07-26,
OFF00584,VIC02001,offender_victim,,2024-07-26,2024-07-26,
OFF00609,VIC02057,offender_victim,,2024-07-26,2024-07-26,
OFF00404,VIC01025,offender_victim,,2024-07-26,2024-07-26,
OFF00197,VIC01980,offender_victim,,2024-07-26,2024-07-26,
OFF00368,VIC01192,offender_victim,,2024-07-26,2024-07-26,
OFF00006,VIC00222,offender_victim,,2024-07-26,2024-07-26,
OFF00475,VIC00700,offender_victim,,2024-07-26,2024-07-26,
OFF00476,VIC00238,offender_victim,,2024-07-26,2024-07-26,
OFF00251,VIC01313,offender_victim,,2024-07-26,2024-07-26,
OFF00077,VIC01515,offender_victim,,2024-07-26,2024-07-26,
OFF00458,VIC00920,offender_victim,,2024-07-26,2024-07-26,
OFF00410,VIC01004,offender_victim,,2024-07-26,2024-07-26,
OFF00535,VIC02128,offender_victim,,2024-07-26,2024-07-26,
OFF00604,VIC02039,offender_victim,,2024-07-26,2024-07-26,
OFF00526,VIC00275,offender_victim,,2024-07-26,2024-07-26,
OFF00647,VIC00050,offender_victim,,2024-07-26,2024-07-26,
OFF00634,VIC02189,offender_victim,,2024-07-26,2024-07-26,
OFF00176,VIC00859,offender_victim,,2024-07-26,2024-07-26,
OFF00278,VIC01949,offender_victim,,2024-07-26,2024-07-26,
OFF00028,VIC02016,offender_victim,,2024-07-26,2024-07-26,
OFF00365,VIC02186,offender_victim,,2024-07-26,2024-07-26,
OFF00281,VIC01518,offender_victim,,2024-07-26,2024-07-26,
OFF00264,VIC01843,offender_victim,,2024-07-26,2024-07-26,
OFF00236,VIC00647,offender_victim,,2024-07-27,2024-07-27,
OFF00191,VIC00072,offender_victim,,2024-07-27,2024-07-27,
OFF00566,VIC02312,offender_victim,,2024-07-27,2024-07-27,
OFF00295,VIC00647,offender_victim,,2024-07-27,2024-07-27,
OFF00266,VIC01539,offender_victim,,2024-07-27,2024-07-27,
OFF00378,VIC00266,offender_victim,,2024-07-27,2024-07-27,
OFF00409,VIC00099,offender_victim,,2024-07-27,2024-07-27,
OFF00354,VIC00491,offender_victim,,2024-07-27,2024-07-27,
OFF00541,VIC02200,offender_victim,,2024-07-27,2024-07-27,
OFF00357,VIC01814,offender_victim,,2024-07-27,2024-07-27,
OFF00467,VIC00644,offender_victim,,2024-07-27,2024-07-27,
OFF00531,VIC02115,offender_victim,,2024-07-27,2024-07-27,
OFF00610,VIC01644,offender_victim,,2024-07-27,2024-07-27,
OFF00183,VIC00749,offender_victim,,2024-08-02,2024-08-02,
OFF00112,VIC00262,offender_victim,,2024-07-27,2024-07-27,
OFF00454,VIC01177,offender_victim,,2024-07-27,2024-07-27,
OFF00431,VIC01101,offender_victim,,2024-07-27,2024-07-27,
OFF00077,VIC02005,offender_victim,,2024-07-27,2024-07-27,
OFF00153,VIC01950,offender_victim,,2024-07-27,2024-07-27,
OFF00566,VIC01764,offender_victim,,2024-07-27,2024-07-27,
OFF00198,VIC00736,offender_victim,,2024-07-27,2024-07-27,
OFF00059,VIC00594,offender_victim,,2024-07-27,2024-07-27,
OFF00406,VIC01183,offender_victim,,2024-07-27,2024-07-27,
OFF00478,VIC01085,offender_victim,,2024-07-27,2024-07-27,
OFF00327,VIC01662,offender_victim,,2024-07-27,2024-07-27,
OFF00050,VIC02224,offender_victim,,2024-07-27,2024-07-27,
OFF00477,VIC02377,offender_victim,,2024-07-27,2024-07-27,
OFF00568,VIC02162,offender_victim,,2024-07-27,2024-07-27,
OFF00399,VIC00881,offender_victim,,2024-07-28,2024-07-28,
OFF00427,VIC00970,offender_victim,,2024-07-28,2024-07-28,
OFF00360,VIC01169,offender_victim,,2024-07-28,2024-07-28,
OFF00156,VIC01884,offender_victim,,2024-07-28,2024-07-28,
OFF00595,VIC00739,offender_victim,,2024-07-28,2024-07-28,
OFF00467,VIC01208,offender_victim,,2024-07-28,2024-07-28,
OFF00604,VIC00777,offender_victim,,2024-07-28,2024-07-28,
OFF00608,VIC01287,offender_victim,,2024-07-28,2024-07-28,
OFF00008,VIC00990,offender_victim,,2024-07-28,2024-07-28,
OFF00531,VIC00251,offender_victim,,2024-07-28,2024-07-28,
OFF00520,VIC01834,offender_victim,,2024-07-28,2024-07-28,
OFF00225,VIC00011,offender_victim,,2024-07-28,2024-07-28,
OFF00173,VIC00537,offender_victim,,2024-07-28,2024-07-28,
OFF00420,VIC00826,offender_victim,,2024-07-28,2024-07-28,
OFF00568,VIC01338,offender_victim,,2024-07-28,2024-07-28,
OFF00222,VIC01950,offender_victim,,2024-07-28,2024-07-28,
OFF00158,VIC02045,offender_victim,,2024-07-28,2024-07-28,
OFF00087,VIC01089,offender_victim,,2024-07-28,2024-07-28,
OFF00308,VIC01883,offender_victim,,2024-07-28,2024-07-28,
OFF00616,VIC00773,offender_victim,,2024-07-29,2024-07-29,
OFF00127,VIC01737,offender_victim,,2024-07-29,2024-07-29,
OFF00031,VIC00454,offender_victim,,2024-07-29,2024-07-29,
OFF00583,VIC01924,offender_victim,,2024-07-29,2024-07-29,
OFF00095,VIC00034,offender_victim,,2024-07-29,2024-07-29,
OFF00254,VIC01982,offender_victim,,2024-07-29,2024-07-29,
OFF00615,VIC00039,offender_victim,,2024-07-29,2024-07-29,
OFF00317,VIC01301,offender_victim,,2024-07-29,2024-07-29,
OFF00577,VIC01963,offender_victim,,2024-07-29,2024-07-29,
OFF00373,VIC00745,offender_victim,,2024-07-29,2024-07-29,
OFF00191,VIC00721,offender_victim,,2024-07-29,2024-07-29,
OFF00400,VIC01317,offender_victim,,2024-07-29,2024-07-29,
OFF00158,VIC00224,offender_victim,,2024-07-29,2024-07-29,
OFF00254,VIC00917,offender_victim,,2024-07-29,2024-07-29,
OFF00027,VIC00799,offender_victim,,2024-07-29,2024-07-29,
OFF00332,VIC02364,offender_victim,,2024-07-29,2024-07-29,
OFF00034,VIC00813,offender_victim,,2024-07-29,2024-07-29,
OFF00415,VIC01251,offender_victim,,2024-07-29,2024-07-29,
OFF00438,VIC01095,offender_victim,,2024-07-29,2024-07-29,
OFF00235,VIC00519,offender_victim,,2024-07-29,2024-07-29,
OFF00418,VIC00338,offender_victim,,2024-07-29,2024-07-29,
OFF00269,VIC01080,offender_victim,,2024-07-29,2024-07-29,
OFF00248,VIC01952,offender_victim,,2024-07-30,2024-07-30,
OFF00112,VIC02327,offender_victim,,2024-08-08,2024-08-08,
OFF00442,VIC00954,offender_victim,,2024-08-01,2024-08-01,
OFF00349,VIC00252,offender_victim,,2024-07-30,2024-07-30,
OFF00235,VIC01590,offender_victim,,2024-07-30,2024-07-30,
OFF00471,VIC01660,offender_victim,,2024-07-30,2024-07-30,
OFF00015,VIC00557,offender_victim,,2024-07-30,2024-07-30,
OFF00465,VIC01942,offender_victim,,2024-07-30,2024-07-30,
OFF00597,VIC00250,offender_victim,,2024-07-30,2024-07-30,
OFF00590,VIC00384,offender_victim,,2024-07-30,2024-07-30,
OFF00078,VIC01578,offender_victim,,2024-07-30,2024-07-30,
OFF00107,VIC02086,offender_victim,,2024-07-30,2024-07-30,
OFF00641,VIC01906,offender_victim,,2024-07-30,2024-07-30,
OFF00277,VIC00993,offender_victim,,2024-07-30,2024-07-30,
OFF00409,VIC00419,offender_victim,,2024-07-30,2024-07-30,
OFF00638,VIC01302,offender_victim,,2024-07-30,2024-07-30,
OFF00185,VIC01951,offender_victim,,2024-07-30,2024-07-30,
OFF00348,VIC00746,offender_victim,,2024-07-30,2024-07-30,
OFF00423,VIC02329,offender_victim,,2024-07-30,2024-07-30,
OFF00142,VIC01932,offender_victim,,2024-07-30,2024-07-30,
OFF00605,VIC02030,offender_victim,,2024-07-30,2024-07-30,
OFF00242,VIC01681,offender_victim,,2024-07-30,2024-07-30,
OFF00368,VIC00847,offender_victim,,2024-07-30,2024-07-30,
OFF00502,VIC00652,offender_victim,,2024-07-30,2024-07-30,
OFF00318,VIC01036,offender_victim,,2024-07-30,2024-07-30,
OFF00641,VIC01586,offender_victim,,2024-07-30,2024-07-30,
OFF00098,VIC02263,offender_victim,,2024-07-30,2024-07-30,
OFF00650,VIC01323,offender_victim,,2024-07-30,2024-07-30,
OFF00583,VIC01616,offender_victim,,2024-07-30,2024-07-30,
OFF00452,VIC02361,offender_victim,,2024-07-31,2024-07-31,
OFF00252,VIC00394,offender_victim,,2024-07-31,2024-07-31,
OFF00293,VIC01572,offender_victim,,2024-07-31,2024-07-31,
OFF00482,VIC01039,offender_victim,,2024-07-31,2024-07-31,
OFF00102,VIC02328,offender_victim,,2024-07-31,2024-07-31,
OFF00580,VIC00107,offender_victim,,2024-07-31,2024-07-31,
OFF00447,VIC00970,offender_victim,,2024-07-31,2024-07-31,
OFF00471,VIC01343,offender_victim,,2024-07-31,2024-07-31,
OFF00145,VIC01558,offender_victim,,2024-07-31,2024-07-31,
OFF00110,VIC01831,offender_victim,,2024-07-31,2024-07-31,
OFF00585,VIC01821,offender_victim,,2024-07-31,2024-07-31,
OFF00575,VIC02032,offender_victim,,2024-07-31,2024-07-31,
OFF00297,VIC02196,offender_victim,,2024-07-31,2024-07-31,
OFF00375,VIC01758,offender_victim,,2024-07-31,2024-07-31,
OFF00484,VIC00699,offender_victim,,2024-07-31,2024-07-31,
OFF00256,VIC00504,offender_victim,,2024-07-31,2024-07-31,
OFF00339,VIC01565,offender_victim,,2024-07-31,2024-07-31,
OFF00043,VIC00639,offender_victim,,2024-07-31,2024-07-31,
OFF00465,VIC01848,offender_victim,,2024-07-31,2024-07-31,
OFF00322,VIC02374,offender_victim,,2024-07-31,2024-07-31,
OFF00299,VIC00154,offender_victim,,2024-07-31,2024-07-31,
OFF00628,VIC01801,offender_victim,,2024-07-31,2024-07-31,
OFF00214,VIC02269,offender_victim,,2024-07-31,2024-07-31,
OFF00188,VIC02325,offender_victim,,2024-08-01,2024-08-01,
OFF00139,VIC02374,offender_victim,,2024-08-01,2024-08-01,
OFF00133,VIC01279,offender_victim,,2024-08-01,2024-08-01,
OFF00544,VIC01988,offender_victim,,2024-08-01,2024-08-01,
OFF00109,VIC00525,offender_victim,,2024-08-01,2024-08-01,
OFF00126,VIC02104,offender_victim,,2024-08-01,2024-08-01,
OFF00190,VIC00511,offender_victim,,2024-08-01,2024-08-01,
OFF00427,VIC01227,offender_victim,,2024-08-01,2024-08-01,
OFF00058,VIC00047,offender_victim,,2024-08-01,2024-08-01,
OFF00174,VIC01202,offender_victim,,2024-08-01,2024-08-01,
OFF00420,VIC00621,offender_victim,,2024-08-01,2024-08-01,
OFF00247,VIC01012,offender_victim,,2024-08-01,2024-08-01,
OFF00019,VIC01474,offender_victim,,2024-08-01,2024-08-01,
OFF00436,VIC01870,offender_victim,,2024-08-01,2024-08-01,
OFF00398,VIC01622,offender_victim,,2024-08-01,2024-08-01,
OFF00589,VIC00300,offender_victim,,2024-08-01,2024-08-01,
OFF00427,VIC00375,offender_victim,,2024-08-01,2024-08-01,
OFF00191,VIC00331,offender_victim,,2024-08-01,2024-08-01,
OFF00225,VIC01544,offender_victim,,2024-08-07,2024-08-07,
OFF00489,VIC00806,offender_victim,,2024-08-01,2024-08-01,
OFF00555,VIC00978,offender_victim,,2024-08-01,2024-08-01,
OFF00036,VIC00087,offender_victim,,2024-08-01,2024-08-01,
OFF00324,VIC01670,offender_victim,,2024-08-05,2024-08-05,
OFF00213,VIC01079,offender_victim,,2024-08-01,2024-08-01,
OFF00112,VIC02386,offender_victim,,2024-08-10,2024-08-10,
OFF00029,VIC02394,offender_victim,,2024-08-01,2024-08-01,
OFF00226,VIC00819,offender_victim,,2024-08-01,2024-08-01,
OFF00639,VIC00773,offender_victim,,2024-08-01,2024-08-01,
OFF00315,VIC01307,offender_victim,,2024-08-01,2024-08-01,
OFF00369,VIC00601,offender_victim,,2024-08-01,2024-08-01,
OFF00536,VIC00144,offender_victim,,2024-08-01,2024-08-01,
OFF00170,VIC01045,offender_victim,,2024-08-01,2024-08-01,
OFF00530,VIC00557,offender_victim,,2024-08-01,2024-08-01,
OFF00085,VIC00808,offender_victim,,2024-08-01,2024-08-01,
OFF00561,VIC00363,offender_victim,,2024-08-02,2024-08-02,
OFF00208,VIC00550,offender_victim,,2024-08-02,2024-08-02,
OFF00364,VIC01448,offender_victim,,2024-08-02,2024-08-02,
OFF00461,VIC02027,offender_victim,,2024-08-02,2024-08-02,
OFF00603,VIC00297,offender_victim,,2024-08-02,2024-08-02,
