station_id,week_start,case_count,avg_severity,avg_response_time_min
PS0064,2025-03-03,3,2.3333333333333335,30.0
PS0064,2025-03-10,3,2.0,37.6
PS0064,2025-03-17,2,1.5,65.9
PS0064,2025-03-24,2,2.5,23.5
PS0064,2025-03-31,2,1.0,47.4
PS0064,2025-04-14,5,3.2,21.1
PS0064,2025-04-21,1,2.0,37.8
PS0064,2025-04-28,2,2.0,41.2
PS0064,2025-05-05,2,2.0,18.2
PS0064,2025-05-19,4,2.5,38.3
PS0064,2025-05-26,1,4.0,19.1
PS0064,2025-06-02,1,5.0,25.2
PS0064,2025-06-23,3,2.0,21.3
PS0064,2025-06-30,1,3.0,33.9
PS0064,2025-07-07,1,2.0,42.4
PS0064,2025-07-21,3,2.0,38.5
PS0064,2025-07-28,2,4.5,38.8
PS0064,2025-08-11,3,2.0,41.8
PS0064,2025-08-18,1,1.0,40.5
PS0064,2025-08-25,1,3.0,40.7
PS0064,2025-09-01,1,1.0,46.9
PS0064,2025-09-08,3,2.6666666666666665,33.8
PS0064,2025-09-15,3,3.0,37.5
PS0064,2025-09-29,2,2.5,39.4
PS0064,2025-10-06,2,2.0,39.6
PS0064,2025-10-20,1,2.0,25.4
PS0064,2025-10-27,3,2.0,40.3
PS0064,2025-11-03,3,3.3333333333333335,8.8
PS0064,2025-11-10,3,1.6666666666666667,43.7
PS0064,2025-11-17,2,3.5,24.2
PS0064,2025-12-01,2,2.5,40.5
PS0064,2025-12-08,5,1.8,59.3
PS0064,2025-12-15,1,3.0,37.1
PS0065,2023-01-02,1,3.0,55.3
PS0065,2023-01-09,3,2.0,35.7
PS0065,2023-01-16,7,2.7142857142857144,31.4
PS0065,2023-01-23,1,4.0,35.1
PS0065,2023-01-30,1,4.0,46.7
PS0065,2023-02-06,2,3.5,38.8
PS0065,2023-02-13,2,3.0,25.8
PS0065,2023-03-06,2,2.0,64.4
PS0065,2023-03-13,1,2.0,55.0
PS0065,2023-03-20,2,2.0,32.1
PS0065,2023-04-03,3,3.3333333333333335,55.0
PS0065,2023-04-10,1,2.0,46.0
PS0065,2023-04-17,2,3.5,36.3
PS0065,2023-04-24,2,2.5,44.6
PS0065,2023-05-01,1,2.0,30.0
PS0065,2023-05-08,1,1.0,38.8
PS0065,2023-05-15,2,3.0,38.3
PS0065,2023-05-22,2,1.5,38.8
PS0065,2023-06-05,2,2.5,37.0
PS0065,2023-06-12,2,3.5,35.2
PS0065,2023-06-19,1,2.0,17.4
PS0065,2023-06-26,2,3.0,18.2
PS0065,2023-07-03,3,2.0,41.4
PS0065,2023-07-10,2,2.0,35.0
PS0065,2023-07-17,3,3.6666666666666665,43.9
PS0065,2023-07-24,1,2.0,52.7
PS0065,2023-07-31,2,2.5,53.7
PS0065,2023-08-07,1,3.0,32.9
PS0065,2023-08-21,1,4.0,47.3
PS0065,2023-09-11,4,2.0,58.0
PS0065,2023-09-18,1,4.0,38.7
PS0065,2023-09-25,2,3.0,50.4
PS0065,2023-10-02,3,2.0,19.0
PS0065,2023-10-09,1,2.0,35.9
PS0065,2023-10-16,2,1.5,49.0
PS0065,2023-10-23,1,4.0,40.1
PS0065,2023-10-30,1,4.0,38.1
PS0065,2023-11-13,1,4.0,56.5
PS0065,2023-11-20,3,1.6666666666666667,32.4
PS0065,2023-11-27,2,3.5,37.9
PS0065,2023-12-04,1,1.0,44.7
PS0065,2023-12-11,2,2.0,43.1
PS0065,2023-12-18,4,2.0,46.2
PS0065,2023-12-25,1,2.0,36.8
PS0065,2024-01-01,1,2.0,20.4
PS0065,2024-01-08,3,3.0,42.9
PS0065,2024-01-22,1,2.0,54.6
PS0065,2024-01-29,2,1.5,30.1
PS0065,2024-02-05,1,1.0,43.2
PS0065,2024-02-19,1,4.0,19.7
PS0065,2024-02-26,1,3.0,41.9
PS0065,2024-03-04,2,2.0,21.8
PS0065,2024-03-25,4,2.75,32.7
PS0065,2024-04-08,2,2.0,21.5
PS0065,2024-04-15,1,3.0,24.5
PS0065,2024-04-22,3,2.3333333333333335,33.5
PS0065,2024-04-29,3,1.3333333333333333,30.5
PS0065,2024-05-06,2,4.0,36.6
PS0065,2024-05-20,1,3.0,49.7
PS0065,2024-06-10,2,1.5,50.1
PS0065,2024-06-17,2,1.0,45.2
PS0065,2024-06-24,4,3.25,41.4
PS0065,2024-07-01,2,2.0,37.8
PS0065,2024-07-08,1,3.0,30.8
PS0065,2024-07-15,1,1.0,39.5
PS0065,2024-07-29,1,2.0,48.0
PS0065,2024-08-12,4,2.5,31.8
PS0065,2024-08-19,1,3.0,11.7
PS0065,2024-08-26,3,4.0,47.8
PS0065,2024-09-02,3,3.3333333333333335,27.1
PS0065,2024-09-09,2,2.5,29.3
PS0065,2024-09-16,2,3.0,47.6
PS0065,2024-09-23,1,1.0,29.7
PS0065,2024-09-30,1,3.0,47.0
PS0065,2024-10-07,1,2.0,31.7
PS0065,2024-10-14,1,1.0,36.3
PS0065,2024-10-21,1,3.0,33.1
PS0065,2024-10-28,4,2.75,28.9
PS0065,2024-11-04,1,2.0,51.7
PS0065,2024-11-11,1,1.0,38.1
PS0065,2024-11-18,3,1.6666666666666667,44.9
PS0065,2024-11-25,3,2.0,47.1
PS0065,2024-12-02,1,2.0,51.3
PS0065,2024-12-16,4,2.75,28.1
PS0065,2024-12-23,3,2.0,26.1
PS0065,2024-12-30,1,5.0,58.6
PS0065,2025-01-06,2,2.5,46.0
PS0065,2025-02-03,1,3.0,52.4
PS0065,2025-02-17,6,2.3333333333333335,15.4
PS0065,2025-02-24,2,1.5,25.0
PS0065,2025-03-03,2,3.5,52.4
PS0065,2025-03-10,1,4.0,40.8
PS0065,2025-03-24,2,2.0,21.7
PS0065,2025-03-31,2,1.5,43.6
PS0065,2025-04-07,2,4.0,50.7
PS0065,2025-04-21,1,3.0,34.3
PS0065,2025-04-28,1,4.0,41.3
PS0065,2025-05-05,4,3.0,41.3
PS0065,2025-05-12,4,2.25,19.5
PS0065,2025-05-19,1,2.0,70.7
PS0065,2025-05-26,2,2.0,24.6
PS0065,2025-06-02,4,3.5,34.2
PS0065,2025-06-09,3,1.6666666666666667,35.8
PS0065,2025-06-16,1,2.0,34.9
PS0065,2025-06-23,2,2.5,27.5
PS0065,2025-06-30,4,2.0,51.6
PS0065,2025-07-07,1,3.0,58.1
PS0065,2025-07-14,2,4.5,36.9
PS0065,2025-07-21,2,2.5,33.4
PS0065,2025-07-28,2,2.0,48.0
PS0065,2025-08-04,2,3.0,21.1
PS0065,2025-08-18,1,5.0,41.3
PS0065,2025-09-01,1,3.0,34.4
PS0065,2025-09-15,1,2.0,32.6
PS0065,2025-09-22,2,1.5,27.6
PS0065,2025-10-06,4,1.5,40.7
PS0065,2025-10-20,1,1.0,37.4
PS0065,2025-10-27,2,3.0,24.5
PS0065,2025-11-03,4,2.5,35.7
PS0065,2025-11-10,2,3.5,39.5
PS0065,2025-11-17,4,2.75,63.0
PS0065,2025-11-24,2,3.0,33.0
PS0065,2025-12-01,2,3.0,42.1
PS0065,2025-12-08,3,3.0,51.7
PS0065,2025-12-22,1,1.0,36.1
PS0066,2023-01-02,1,2.0,48.2
PS0066,2023-01-09,1,2.0,18.5
PS0066,2023-01-16,1,1.0,20.7
PS0066,2023-01-23,1,2.0,26.8
PS0066,2023-02-06,1,2.0,45.2
PS0066,2023-02-13,1,3.0,35.6
PS0066,2023-02-27,2,3.0,28.1
PS0066,2023-03-13,1,3.0,24.3
PS0066,2023-03-20,1,4.0,32.8
PS0066,2023-03-27,3,2.0,41.6
PS0066,2023-04-03,1,4.0,31.5
PS0066,2023-04-10,1,2.0,26.3
PS0066,2023-04-17,1,3.0,29.6
PS0066,2023-04-24,2,1.5,29.5
PS0066,2023-05-01,1,1.0,51.3
PS0066,2023-05-08,3,3.0,61.8
PS0066,2023-05-15,3,2.3333333333333335,23.1
PS0066,2023-05-22,1,2.0,46.2
PS0066,2023-05-29,4,3.0,28.3
PS0066,2023-06-05,4,2.0,47.2
PS0066,2023-06-12,1,2.0,35.5
PS0066,2023-06-19,1,4.0,14.2
PS0066,2023-06-26,4,2.75,8.1
PS0066,2023-07-03,1,1.0,36.3
PS0066,2023-07-10,2,1.5,22.4
PS0066,2023-07-17,2,2.5,39.6
PS0066,2023-07-24,3,2.0,38.0
PS0066,2023-08-07,1,1.0,20.4
PS0066,2023-08-14,1,4.0,36.3
PS0066,2023-08-21,2,1.5,32.1
PS0066,2023-08-28,1,2.0,51.5
PS0066,2023-09-04,1,4.0,58.7
PS0066,2023-09-11,2,2.5,28.0
PS0066,2023-09-18,2,2.5,35.0
PS0066,2023-09-25,1,1.0,45.5
PS0066,2023-10-02,7,2.4285714285714284,44.2
PS0066,2023-10-16,1,3.0,43.6
PS0066,2023-10-23,1,2.0,55.5
PS0066,2023-10-30,3,3.3333333333333335,22.8
PS0066,2023-11-06,2,3.0,40.3
PS0066,2023-11-13,2,2.5,42.6
PS0066,2023-11-20,2,2.5,26.1
PS0066,2023-11-27,3,3.0,31.2
PS0066,2023-12-04,3,3.0,15.7
PS0066,2023-12-11,2,2.0,43.2
PS0066,2023-12-18,4,1.75,35.8
PS0066,2024-01-01,2,2.5,16.6
PS0066,2024-01-08,4,2.5,62.0
PS0066,2024-01-15,3,2.6666666666666665,34.6
PS0066,2024-01-22,1,4.0,24.2
PS0066,2024-02-05,2,3.5,49.4
PS0066,2024-02-12,2,3.5,27.4
PS0066,2024-02-19,2,4.5,31.8
PS0066,2024-02-26,1,3.0,42.6
PS0066,2024-03-04,1,2.0,37.6
PS0066,2024-03-11,1,2.0,24.9
PS0066,2024-03-25,1,1.0,29.3
PS0066,2024-04-01,3,2.3333333333333335,43.7
PS0066,2024-04-08,5,1.6,18.3
PS0066,2024-04-15,6,1.8333333333333333,33.8
PS0066,2024-04-22,1,3.0,34.7
PS0066,2024-05-13,2,3.5,58.0
PS0066,2024-05-20,1,2.0,39.2
PS0066,2024-05-27,3,2.3333333333333335,47.5
PS0066,2024-06-03,2,1.0,49.5
PS0066,2024-06-10,4,2.25,41.2
PS0066,2024-06-24,2,3.5,37.3
PS0066,2024-07-01,3,1.6666666666666667,33.1
PS0066,2024-07-08,1,2.0,41.1
PS0066,2024-07-15,2,3.0,42.6
PS0066,2024-07-22,1,3.0,53.6
PS0066,2024-07-29,3,2.6666666666666665,45.9
PS0066,2024-08-12,2,2.0,17.2
PS0066,2024-08-19,2,2.0,42.0
PS0066,2024-08-26,4,3.5,45.8
PS0066,2024-09-02,5,2.8,24.2
PS0066,2024-09-09,4,3.0,48.4
PS0066,2024-09-16,1,2.0,63.3
PS0066,2024-09-30,1,1.0,46.1
PS0066,2024-10-07,3,3.3333333333333335,28.9
PS0066,2024-10-14,3,3.3333333333333335,42.7
PS0066,2024-10-21,3,2.0,43.9
PS0066,2024-11-04,2,3.0,31.0
PS0066,2024-11-11,3,2.3333333333333335,28.2
PS0066,2024-11-18,1,3.0,11.3
PS0066,2024-11-25,1,3.0,40.5
PS0066,2024-12-02,1,4.0,50.0
PS0066,2024-12-09,2,1.5,21.1
PS0066,2024-12-16,1,2.0,47.5
PS0066,2024-12-23,1,5.0,41.1
PS0066,2024-12-30,6,2.6666666666666665,47.1
PS0066,2025-01-06,2,1.5,16.8
PS0066,2025-01-13,3,3.6666666666666665,51.1
PS0066,2025-01-20,1,1.0,28.6
PS0066,2025-01-27,1,2.0,52.6
PS0066,2025-02-03,1,3.0,19.2
PS0066,2025-02-17,3,2.3333333333333335,48.5
PS0066,2025-02-24,3,2.3333333333333335,51.1
PS0066,2025-03-03,2,1.5,48.4
PS0066,2025-03-10,2,1.5,42.3
PS0066,2025-03-17,2,1.5,58.0
PS0066,2025-03-31,1,2.0,68.2
PS0066,2025-04-07,1,1.0,51.9
PS0066,2025-04-14,3,2.3333333333333335,24.6
PS0066,2025-04-21,1,1.0,28.5
PS0066,2025-04-28,2,3.0,45.9
PS0066,2025-05-05,1,4.0,34.8
PS0066,2025-05-12,2,1.0,55.6
PS0066,2025-05-19,4,3.25,45.8
PS0066,2025-05-26,1,3.0,35.9
PS0066,2025-06-02,3,3.6666666666666665,57.1
PS0066,2025-06-09,1,2.0,41.8
PS0066,2025-06-16,1,3.0,35.4
PS0066,2025-06-23,1,2.0,35.4
PS0066,2025-06-30,4,3.0,42.4
PS0066,2025-07-07,3,2.0,44.9
PS0066,2025-07-14,1,4.0,28.0
PS0066,2025-07-28,2,3.5,19.3
PS0066,2025-08-04,3,2.6666666666666665,55.9
PS0066,2025-08-25,1,3.0,49.5
PS0066,2025-09-08,3,2.3333333333333335,19.4
PS0066,2025-09-15,3,1.0,36.0
PS0066,2025-09-22,1,4.0,45.5
PS0066,2025-09-29,1,1.0,32.0
PS0066,2025-10-06,1,5.0,36.4
PS0066,2025-10-13,3,2.6666666666666665,28.8
PS0066,2025-10-20,2,1.5,48.1
PS0066,2025-10-27,2,2.0,46.2
PS0066,2025-11-03,1,1.0,37.4
PS0066,2025-11-10,1,2.0,48.2
PS0066,2025-11-17,4,2.25,25.4
PS0066,2025-11-24,3,1.3333333333333333,22.1
PS0066,2025-12-08,4,2.25,18.6
PS0066,2025-12-15,2,2.0,27.4
PS0066,2025-12-22,3,1.6666666666666667,43.5
PS0067,2023-01-02,3,2.6666666666666665,37.4
PS0067,2023-01-16,2,3.0,35.9
PS0067,2023-01-23,4,2.25,30.9
PS0067,2023-01-30,3,2.3333333333333335,56.3
PS0067,2023-02-06,3,1.3333333333333333,40.0
PS0067,2023-02-13,2,2.5,26.2
PS0067,2023-02-20,2,3.5,31.4
PS0067,2023-02-27,6,2.1666666666666665,21.3
PS0067,2023-03-06,1,1.0,29.7
PS0067,2023-03-13,3,3.0,53.7
PS0067,2023-03-20,1,3.0,17.6
PS0067,2023-03-27,3,3.0,33.9
PS0067,2023-04-03,1,2.0,27.3
PS0067,2023-04-10,2,2.5,61.5
PS0067,2023-04-17,2,2.0,43.3
PS0067,2023-04-24,4,2.5,43.7
PS0067,2023-05-01,1,3.0,68.5
PS0067,2023-05-08,1,2.0,40.2
PS0067,2023-05-15,1,4.0,57.2
PS0067,2023-05-22,3,1.6666666666666667,44.9
PS0067,2023-05-29,3,2.6666666666666665,26.9
PS0067,2023-06-05,1,5.0,37.7
PS0067,2023-06-12,2,2.0,44.6
PS0067,2023-06-19,1,3.0,36.1
PS0067,2023-06-26,3,1.0,36.3
PS0067,2023-07-03,1,3.0,57.1
PS0067,2023-07-17,2,2.5,35.4
PS0067,2023-07-24,2,1.5,40.4
PS0067,2023-07-31,4,3.75,30.7
PS0067,2023-08-07,2,2.5,46.0
PS0067,2023-08-14,1,3.0,33.7
PS0067,2023-08-21,1,2.0,55.8
PS0067,2023-08-28,1,4.0,53.2
PS0067,2023-09-11,4,1.5,48.4
PS0067,2023-09-18,4,3.0,8.7
PS0067,2023-09-25,1,4.0,29.4
PS0067,2023-10-02,4,2.5,23.0
PS0067,2023-10-09,1,4.0,35.6
PS0067,2023-10-16,2,2.5,33.7
PS0067,2023-10-23,1,2.0,28.9
PS0067,2023-10-30,3,2.3333333333333335,66.3
PS0067,2023-11-06,1,4.0,52.2
PS0067,2023-11-13,2,1.5,21.1
PS0067,2023-11-20,2,1.5,48.1
PS0067,2023-12-04,2,2.0,31.9
PS0067,2023-12-11,1,1.0,48.0
PS0067,2023-12-18,2,2.0,14.0
PS0067,2023-12-25,2,2.5,30.2
PS0067,2024-01-01,2,2.0,47.7
PS0067,2024-01-08,3,1.6666666666666667,34.0
PS0067,2024-01-15,1,3.0,22.8
PS0067,2024-01-22,1,3.0,35.7
PS0067,2024-02-12,5,2.2,23.6
PS0067,2024-02-19,2,1.5,39.7
PS0067,2024-02-26,5,2.4,37.3
PS0067,2024-03-11,2,2.0,20.4
PS0067,2024-03-18,1,3.0,67.5
PS0067,2024-03-25,2,2.5,51.7
PS0067,2024-04-01,2,2.0,35.2
PS0067,2024-04-08,5,2.6,42.4
PS0067,2024-04-15,2,3.0,36.6
PS0067,2024-04-22,2,2.0,29.4
PS0067,2024-04-29,4,2.75,28.5
PS0067,2024-05-06,1,5.0,50.4
PS0067,2024-05-13,1,4.0,46.2
PS0067,2024-05-20,4,2.5,40.0
PS0067,2024-05-27,1,1.0,35.3
PS0067,2024-06-10,2,3.0,53.1
PS0067,2024-06-24,1,3.0,37.7
PS0067,2024-07-01,2,1.5,54.2
PS0067,2024-07-08,1,1.0,47.3
PS0067,2024-07-15,3,3.0,51.4
PS0067,2024-07-29,1,3.0,43.2
PS0067,2024-08-05,2,1.5,39.9
PS0067,2024-08-12,4,3.5,58.2
PS0067,2024-08-19,3,2.3333333333333335,69.8
PS0067,2024-09-02,1,2.0,26.4
PS0067,2024-09-09,4,1.75,30.9
PS0067,2024-09-16,2,2.5,32.1
PS0067,2024-09-23,2,3.0,47.8
PS0067,2024-09-30,1,2.0,26.1
PS0067,2024-10-07,2,3.5,59.8
PS0067,2024-10-14,1,2.0,45.6
PS0067,2024-10-21,1,4.0,46.5
PS0067,2024-10-28,4,2.25,30.8
PS0067,2024-11-04,2,2.5,42.3
PS0067,2024-11-11,2,3.5,30.6
PS0067,2024-11-18,1,3.0,55.2
PS0067,2024-11-25,2,2.0,41.0
PS0067,2024-12-02,1,3.0,50.1
PS0067,2024-12-09,2,1.5,33.7
PS0067,2024-12-23,2,3.5,24.7
PS0067,2024-12-30,2,2.0,40.1
PS0067,2025-01-06,3,3.0,40.9
PS0067,2025-01-13,1,1.0,33.2
PS0067,2025-02-03,2,3.0,38.1
PS0067,2025-02-10,1,2.0,52.7
PS0067,2025-02-17,1,2.0,45.7
PS0067,2025-02-24,2,3.0,22.4
PS0067,2025-03-10,2,2.5,27.3
PS0067,2025-03-17,4,4.0,22.9
PS0067,2025-03-24,2,3.0,28.7
PS0067,2025-03-31,2,3.0,37.7
PS0067,2025-04-07,2,3.5,54.0
PS0067,2025-04-14,3,2.6666666666666665,33.7
PS0067,2025-04-21,1,2.0,34.2
PS0067,2025-04-28,1,3.0,51.8
PS0067,2025-05-05,3,2.0,29.0
PS0067,2025-05-12,4,3.5,29.1
PS0067,2025-05-19,3,3.0,52.5
PS0067,2025-05-26,2,3.0,43.3
PS0067,2025-06-02,1,3.0,43.1
PS0067,2025-06-09,2,2.0,32.4
PS0067,2025-06-16,4,1.75,31.3
PS0067,2025-06-23,4,2.75,30.6
PS0067,2025-06-30,3,2.3333333333333335,26.2
PS0067,2025-07-07,2,2.5,34.7
PS0067,2025-07-14,2,2.0,43.6
PS0067,2025-07-21,3,2.6666666666666665,39.7
PS0067,2025-08-04,2,3.5,23.0
PS0067,2025-08-11,2,4.0,45.0
PS0067,2025-08-18,1,3.0,36.1
PS0067,2025-08-25,5,2.2,35.2
PS0067,2025-09-01,1,4.0,25.6
PS0067,2025-09-08,2,2.0,61.8
PS0067,2025-09-15,2,2.0,34.4
PS0067,2025-09-22,1,1.0,48.8
PS0067,2025-09-29,2,3.5,40.5
PS0067,2025-10-13,1,4.0,8.0
PS0067,2025-10-20,1,3.0,39.9
PS0067,2025-10-27,1,5.0,32.2
PS0067,2025-11-03,3,2.6666666666666665,32.0
PS0067,2025-11-10,2,2.0,40.6
PS0067,2025-11-17,3,2.3333333333333335,52.5
PS0067,2025-11-24,4,2.75,37.7
PS0067,2025-12-01,1,2.0,27.1
PS0067,2025-12-08,1,3.0,17.5
PS0067,2025-12-22,2,3.0,14.2
PS0067,2025-12-29,1,5.0,45.5
PS0068,2023-01-02,4,2.0,51.3
PS0068,2023-01-09,2,1.5,29.6
PS0068,2023-01-16,3,3.3333333333333335,21.5
PS0068,2023-01-23,5,2.0,32.7
PS0068,2023-01-30,4,2.75,41.7
PS0068,2023-02-06,1,2.0,34.9
PS0068,2023-02-13,2,3.0,37.0
PS0068,2023-02-20,1,2.0,41.7
PS0068,2023-03-06,1,4.0,39.1
PS0068,2023-03-13,5,1.6,54.6
PS0068,2023-03-27,1,2.0,41.5
PS0068,2023-04-10,1,4.0,68.8
PS0068,2023-04-17,4,2.0,44.1
PS0068,2023-05-01,3,2.3333333333333335,47.9
PS0068,2023-05-08,2,1.5,39.1
PS0068,2023-05-15,2,3.0,44.9
PS0068,2023-05-22,2,2.0,45.5
PS0068,2023-05-29,1,4.0,33.8
PS0068,2023-06-05,1,3.0,27.3
PS0068,2023-06-12,3,2.6666666666666665,36.9
PS0068,2023-06-26,2,2.0,39.8
PS0068,2023-07-10,3,3.0,41.8
PS0068,2023-07-17,4,2.25,48.3
PS0068,2023-07-24,1,3.0,25.0
PS0068,2023-07-31,1,2.0,41.6
PS0068,2023-08-14,3,2.0,36.5
PS0068,2023-08-21,1,2.0,48.7
PS0068,2023-08-28,3,2.6666666666666665,8.0
PS0068,2023-09-11,2,1.5,40.3
PS0068,2023-09-18,2,2.5,25.1
PS0068,2023-09-25,3,1.6666666666666667,26.3
PS0068,2023-10-02,1,2.0,16.4
PS0068,2023-10-23,5,2.8,18.6
PS0068,2023-10-30,2,2.5,31.8
PS0068,2023-11-06,3,2.3333333333333335,50.1
PS0068,2023-11-13,2,2.0,39.6
PS0068,2023-11-20,1,4.0,30.5
PS0068,2023-12-11,1,4.0,31.4
PS0068,2023-12-18,2,3.5,47.5
PS0068,2023-12-25,1,4.0,38.6
PS0068,2024-01-01,1,2.0,46.8
PS0068,2024-01-08,1,1.0,22.9
PS0068,2024-01-22,2,1.5,34.8
PS0068,2024-01-29,4,3.0,44.2
PS0068,2024-02-05,2,2.0,33.9
PS0068,2024-02-12,1,1.0,18.5
PS0068,2024-02-19,2,1.0,65.6
PS0068,2024-02-26,1,4.0,37.9
PS0068,2024-03-04,1,1.0,56.4
PS0068,2024-03-11,1,4.0,36.7
PS0068,2024-03-18,1,3.0,30.8
PS0068,2024-04-01,2,1.5,36.3
PS0068,2024-04-08,3,1.6666666666666667,43.8
PS0068,2024-04-29,1,2.0,40.5
PS0068,2024-05-06,7,1.8571428571428572,31.2
PS0068,2024-05-13,1,2.0,43.6
PS0068,2024-05-20,1,3.0,40.3
PS0068,2024-05-27,1,2.0,43.1
PS0068,2024-06-03,3,2.0,44.5
PS0068,2024-06-10,3,2.3333333333333335,38.9
PS0068,2024-06-24,1,4.0,48.0
PS0068,2024-07-01,3,2.6666666666666665,33.8
PS0068,2024-07-08,1,1.0,42.1
PS0068,2024-07-15,2,2.0,42.5
PS0068,2024-07-29,1,5.0,35.4
PS0068,2024-08-05,1,3.0,36.3
PS0068,2024-08-12,2,3.0,26.8
PS0068,2024-08-19,1,2.0,52.4
PS0068,2024-08-26,2,1.5,52.5
PS0068,2024-09-02,2,2.5,48.8
PS0068,2024-09-16,2,3.0,34.1
PS0068,2024-09-23,1,3.0,26.9
PS0068,2024-09-30,3,2.3333333333333335,53.3
PS0068,2024-10-07,2,3.5,49.7
PS0068,2024-10-14,1,1.0,24.2
PS0068,2024-10-21,2,4.0,46.9
PS0068,2024-10-28,5,2.6,27.6
PS0068,2024-11-04,1,3.0,27.5
PS0068,2024-11-11,4,1.75,41.9
PS0068,2024-11-18,6,2.3333333333333335,40.7
PS0068,2024-11-25,3,1.6666666666666667,27.4
PS0068,2024-12-02,3,3.0,36.1
PS0068,2024-12-09,1,4.0,25.6
PS0068,2024-12-16,5,2.4,51.9
PS0068,2024-12-23,2,2.5,38.4
PS0068,2024-12-30,2,1.5,24.6
PS0068,2025-01-06,2,2.0,23.1
PS0068,2025-01-13,3,2.6666666666666665,40.6
PS0068,2025-01-27,2,2.0,14.6
PS0068,2025-02-24,1,1.0,39.9
PS0068,2025-03-03,2,2.5,49.0
PS0068,2025-03-10,2,3.5,29.6
PS0068,2025-03-17,1,3.0,41.5
PS0068,2025-03-24,1,2.0,47.9
PS0068,2025-03-31,1,1.0,37.8
PS0068,2025-04-14,4,2.0,37.3
PS0068,2025-04-28,2,2.5,35.8
PS0068,2025-05-05,1,2.0,56.2
PS0068,2025-05-12,2,1.5,44.3
PS0068,2025-05-19,1,4.0,36.7
PS0068,2025-05-26,1,4.0,41.2
PS0068,2025-06-02,1,1.0,47.5
PS0068,2025-06-09,2,3.0,27.3
PS0068,2025-06-16,1,2.0,24.2
PS0068,2025-06-30,1,4.0,21.6
PS0068,2025-07-07,2,4.0,51.1
PS0068,2025-07-14,5,2.4,51.7
PS0068,2025-07-21,1,5.0,53.5
PS0068,2025-07-28,3,3.3333333333333335,59.0
PS0068,2025-08-04,1,3.0,43.7
PS0068,2025-08-11,3,2.3333333333333335,30.3
PS0068,2025-08-18,2,2.0,24.4
PS0068,2025-08-25,4,2.0,29.8
PS0068,2025-09-01,3,3.3333333333333335,22.7
PS0068,2025-09-08,1,2.0,42.0
PS0068,2025-09-15,1,1.0,53.4
PS0068,2025-09-22,2,2.0,47.8
PS0068,2025-09-29,4,3.0,25.1
PS0068,2025-10-06,2,3.0,61.6
PS0068,2025-10-13,2,4.5,43.4
PS0068,2025-10-20,3,1.3333333333333333,25.4
PS0068,2025-10-27,3,2.0,42.2
PS0068,2025-11-03,4,2.0,23.3
PS0068,2025-11-10,2,2.5,52.5
PS0068,2025-11-17,3,1.6666666666666667,22.6
PS0068,2025-11-24,2,3.0,35.8
PS0068,2025-12-01,1,4.0,50.2
PS0068,2025-12-08,3,2.6666666666666665,8.6
PS0068,2025-12-15,1,3.0,33.4
PS0068,2025-12-22,1,4.0,29.8
PS0068,2025-12-29,1,4.0,67.7
PS0069,2023-01-09,1,4.0,34.5
PS0069,2023-01-23,1,2.0,40.8
PS0069,2023-01-30,3,2.3333333333333335,39.5
PS0069,2023-02-06,5,2.8,42.9
PS0069,2023-02-13,1,3.0,33.1
PS0069,2023-02-20,1,4.0,34.2
PS0069,2023-02-27,2,2.5,28.1
PS0069,2023-03-06,1,3.0,50.1
PS0069,2023-03-13,2,1.5,19.5
PS0069,2023-03-20,2,2.0,43.5
PS0069,2023-04-03,3,2.0,36.1
PS0069,2023-04-10,1,2.0,29.1
PS0069,2023-04-17,3,2.6666666666666665,48.8
PS0069,2023-05-01,2,3.0,49.4
PS0069,2023-05-15,3,3.6666666666666665,30.9
PS0069,2023-05-22,1,3.0,29.0
PS0069,2023-05-29,2,1.5,54.6
PS0069,2023-06-05,2,1.5,33.9
PS0069,2023-06-12,2,2.0,51.3
PS0069,2023-06-19,4,2.75,49.0
PS0069,2023-06-26,1,2.0,49.7
PS0069,2023-07-03,1,4.0,33.6
PS0069,2023-07-10,1,2.0,33.4
PS0069,2023-07-17,1,3.0,42.6
PS0069,2023-07-24,1,2.0,54.3
PS0069,2023-07-31,5,1.8,29.7
PS0069,2023-08-07,2,2.0,54.7
PS0069,2023-08-14,2,2.5,45.7
PS0069,2023-08-21,1,3.0,22.0
PS0069,2023-08-28,1,2.0,55.5
PS0069,2023-09-04,1,2.0,38.4
PS0069,2023-09-11,2,1.5,21.7
PS0069,2023-10-09,2,3.0,25.9
PS0069,2023-10-16,2,3.0,33.5
PS0069,2023-10-23,3,1.6666666666666667,56.6
PS0069,2023-10-30,5,2.4,16.9
PS0069,2023-11-06,2,1.5,27.0
PS0069,2023-11-13,2,1.5,46.4
PS0069,2023-11-20,3,2.0,30.9
PS0069,2023-11-27,3,1.6666666666666667,50.3
PS0069,2023-12-04,1,2.0,28.3
PS0069,2023-12-11,2,3.0,23.8
PS0069,2023-12-18,3,1.0,47.3
PS0069,2023-12-25,2,2.0,53.5
PS0069,2024-01-01,2,2.5,9.5
PS0069,2024-01-15,1,4.0,41.1
PS0069,2024-01-22,1,4.0,52.2
PS0069,2024-01-29,2,2.5,30.1
PS0069,2024-02-05,1,2.0,50.1
PS0069,2024-02-19,2,2.0,23.9
PS0069,2024-02-26,1,3.0,25.1
PS0069,2024-03-11,3,3.6666666666666665,30.0
PS0069,2024-03-18,1,2.0,37.3
PS0069,2024-03-25,2,2.5,36.3
